ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title
214084_x_at	0.698	0.532	-0.6262841	-7.092503	-0.107	NCF1	neutrophil cytosolic factor 1	NCF1	neutrophil cytosolic factor 1
204961_s_at	0.806	0.678	0.4164145	-7.201786	0.0759	NCF1C///NCF1B///NCF1	neutrophil cytosolic factor 1C pseudogene///neutrophil cytosolic factor 1B pseudogene///neutrophil cytosolic factor 1	NCF1///NCF1B///NCF1C	neutrophil cytosolic factor 1///neutrophil cytosolic factor 1B (pseudogene)///neutrophil cytosolic factor 1C (pseudogene)
209949_at	6.8e-25	8.31e-27	-12.3762209	50.209542	-2.17	NCF2	neutrophil cytosolic factor 2	NCF2	neutrophil cytosolic factor 2
207677_s_at	0.0159	0.00529	-2.8183918	-3.389523	-0.54	NCF4	neutrophil cytosolic factor 4	NCF4	neutrophil cytosolic factor 4
236922_at	0.00274	0.000751	3.4202515	-1.595719	0.495	NCK1	NCK adaptor protein 1	NCK1	NCK adaptor protein 1
228799_at	5.16e-08	6.14e-09	-6.0614175	9.642584	-0.815	NCK1-AS1	NCK1 antisense RNA 1 (head to head)	NCK1-DT	NCK1 divergent transcript
203315_at	1.02e-12	6.21e-14	8.0437082	20.913217	0.531	NCK2	NCK adaptor protein 2	NCK2	NCK adaptor protein 2
217465_at	0.0421	0.0159	2.4310302	-4.373915	0.336	NCKAP1	NCK associated protein 1	NCKAP1	NCK associated protein 1
238668_at	0.327	0.182	-1.3401044	-6.394215	-0.327	NCKAP1L	NCK associated protein 1 like	NCKAP1L	NCK associated protein 1 like
239650_at	0.28	0.149	-1.4469091	-6.246727	-0.157	NCKAP5	NCK associated protein 5	NCKAP5	NCK associated protein 5
231865_at	0.007	0.00212	-3.1114085	-2.555627	-0.167	NCKAP5L	NCK associated protein 5 like	NCKAP5L	NCK associated protein 5 like
218697_at	0.463	0.287	1.0673959	-6.720256	0.0845	NCKIPSD	NCK interacting protein with SH3 domain	NCKIPSD	NCK interacting protein with SH3 domain
200610_s_at	0.000933	0.000232	-3.7460794	-0.495469	-0.222	NCL	nucleolin	NCL	nucleolin
222206_s_at	1.39e-09	1.32e-10	-6.7612617	13.393616	-0.803	NCLN	nicalin	NCLN	nicalin
209106_at	6.46e-23	1.03e-24	11.7055572	45.438307	1.28	NCOA1	nuclear receptor coactivator 1	NCOA1	nuclear receptor coactivator 1
205732_s_at	6.91e-08	8.4e-09	6.001956	9.33688	0.902	NCOA2	nuclear receptor coactivator 2	NCOA2	nuclear receptor coactivator 2
209062_x_at	0.000615	0.000147	-3.8667934	-0.065587	-0.498	NCOA3	nuclear receptor coactivator 3	NCOA3	nuclear receptor coactivator 3
210774_s_at	5.59e-07	7.82e-08	5.5671247	7.167513	0.359	NCOA4	nuclear receptor coactivator 4	NCOA4	nuclear receptor coactivator 4
234471_s_at	0.00152	0.000394	-3.6021919	-0.992253	-0.304	NCOA5	nuclear receptor coactivator 5	NCOA5	nuclear receptor coactivator 5
1568874_at	0.0703	0.0285	2.2048324	-4.885188	0.124	NCOA6	nuclear receptor coactivator 6	NCOA6	nuclear receptor coactivator 6
225344_at	0.00428	0.00122	-3.277692	-2.048991	-0.442	NCOA7	nuclear receptor coactivator 7	NCOA7	nuclear receptor coactivator 7
200854_at	8.21e-12	5.68e-13	7.6852604	18.736077	0.494	NCOR1	nuclear receptor corepressor 1	NCOR1	nuclear receptor corepressor 1
207760_s_at	1.77e-07	2.28e-08	-5.809728	8.363299	-0.502	NCOR2	nuclear receptor corepressor 2	NCOR2	nuclear receptor corepressor 2
207860_at	0.192	0.0935	-1.6850545	-5.878072	-0.0348	NCR1	natural cytotoxicity triggering receptor 1	NCR1	natural cytotoxicity triggering receptor 1
217493_x_at	0.149	0.0693	-1.825878	-5.634408	-0.0819	NCR2	natural cytotoxicity triggering receptor 2	NCR2	natural cytotoxicity triggering receptor 2
211010_s_at	0.00861	0.00267	3.0399802	-2.765876	0.0524	NCR3	natural cytotoxicity triggering receptor 3	NCR3	natural cytotoxicity triggering receptor 3
229715_at	0.11	0.0482	-1.9868254	-5.332771	-0.226	NCR3LG1	natural killer cell cytotoxicity receptor 3 ligand 1	NCR3LG1	natural killer cell cytotoxicity receptor 3 ligand 1
230146_s_at	1.84e-10	1.54e-11	-7.1333944	15.495494	-0.938	NCS1	neuronal calcium sensor 1	NCS1	neuronal calcium sensor 1
208759_at	2.24e-12	1.43e-13	-7.9092931	20.090502	-0.484	NCSTN	nicastrin	NCSTN	nicastrin
1553551_s_at	0.421	0.252	1.1492381	-6.630064	0.0582	ND2	MTND2	ND2	NADH dehydrogenase subunit 2
224372_at	0.712	0.549	-0.5996025	-7.10883	-0.0179	ND4	NADH dehydrogenase, subunit 4 (complex I)	ND4	NADH dehydrogenase subunit 4
1553575_at	0.207	0.103	1.6378249	-5.955534	0.143	ND6	NADH dehydrogenase, subunit 6 (complex I)	ND6	NADH dehydrogenase subunit 6
218073_s_at	7.73e-09	8.13e-10	-6.4355872	11.613864	-0.876	NDC1	NDC1 transmembrane nucleoporin	NDC1	NDC1 transmembrane nucleoporin
204162_at	7.63e-07	1.09e-07	-5.500567	6.846048	-0.805	NDC80	NDC80, kinetochore complex component	NDC80	NDC80 kinetochore complex component
227249_at	4.77e-24	6.6e-26	-12.0885559	48.157249	-1.64	NDE1	nudE neurodevelopment protein 1	NDE1	nudE neurodevelopment protein 1
208093_s_at	0.123	0.0551	-1.928986	-5.444	-0.208	NDEL1	nudE neurodevelopment protein 1 like 1	NDEL1	nudE neurodevelopment protein 1 like 1
222423_at	3.66e-08	4.25e-09	6.1306107	10.000977	0.486	NDFIP1	Nedd4 family interacting protein 1	NDFIP1	Nedd4 family interacting protein 1
224799_at	3.07e-05	5.75e-06	4.6539225	3.019561	0.697	NDFIP2	Nedd4 family interacting protein 2	NDFIP2	Nedd4 family interacting protein 2
209550_at	0.00494	0.00144	3.2295461	-2.198141	0.701	NDN	necdin, MAGE family member	NDN	necdin, MAGE family member
219747_at	2.06e-33	7.77e-36	15.2330305	70.809	2.5	NDNF	neuron derived neurotrophic factor	NDNF	neuron derived neurotrophic factor
227739_at	4.92e-22	8.83e-24	11.4037195	43.30829	1.32	NDOR1	NADPH dependent diflavin oxidoreductase 1	NDOR1	NADPH dependent diflavin oxidoreductase 1
206022_at	0.692	0.525	-0.6374491	-7.08546	-0.0214	NDP	NDP, norrin cystine knot growth factor	NDP	norrin cystine knot growth factor NDP
200632_s_at	7.39e-09	7.76e-10	-6.4440801	11.659538	-1.02	NDRG1	N-myc downstream regulated 1	NDRG1	N-myc downstream regulated 1
214279_s_at	1.61e-25	1.84e-27	12.5848331	51.702469	2.86	NDRG2	NDRG family member 2	NDRG2	NDRG family member 2
217286_s_at	0.00122	0.00031	3.6678771	-0.767591	0.297	NDRG3	NDRG family member 3	NDRG3	NDRG family member 3
209159_s_at	0.0107	0.00338	-2.964377	-2.983538	-0.604	NDRG4	NDRG family member 4	NDRG4	NDRG family member 4
202607_at	9.13e-07	1.32e-07	5.4615853	6.659114	0.544	NDST1	N-deacetylase and N-sulfotransferase 1	NDST1	N-deacetylase and N-sulfotransferase 1
203916_at	4.74e-06	7.74e-07	5.0947184	4.9496	0.421	NDST2	N-deacetylase and N-sulfotransferase 2	NDST2	N-deacetylase and N-sulfotransferase 2
220429_at	0.622	0.442	-0.7698697	-6.992489	-0.00714	NDST3	N-deacetylase and N-sulfotransferase 3	NDST3	N-deacetylase and N-sulfotransferase 3
1570222_at	0.73	0.572	-0.5658393	-7.128476	-0.00769	NDST4	N-deacetylase and N-sulfotransferase 4	NDST4	N-deacetylase and N-sulfotransferase 4
202298_at	2.73e-15	1.18e-16	9.0187396	27.085568	0.504	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1
217860_at	1.47e-15	6.17e-17	9.1174801	27.728783	0.644	NDUFA10	NADH:ubiquinone oxidoreductase subunit A10	NDUFA10	NADH:ubiquinone oxidoreductase subunit A10
225304_s_at	1.52e-11	1.09e-12	7.5776406	18.093178	0.534	NDUFA11	NADH:ubiquinone oxidoreductase subunit A11	NDUFA11	NADH:ubiquinone oxidoreductase subunit A11
223244_s_at	0.414	0.246	-1.1623874	-6.61496	-0.0654	NDUFA12	NADH:ubiquinone oxidoreductase subunit A12	NDUFA12	NADH:ubiquinone oxidoreductase subunit A12
220864_s_at	2.01e-13	1.12e-14	8.3161927	22.603145	0.495	NDUFA13	NADH:ubiquinone oxidoreductase subunit A13	NDUFA13	NADH:ubiquinone oxidoreductase subunit A13
209224_s_at	5.69e-19	1.54e-20	10.3409972	35.924299	0.601	NDUFA2	NADH:ubiquinone oxidoreductase subunit A2	NDUFA2	NADH:ubiquinone oxidoreductase subunit A2
218563_at	6.9e-10	6.24e-11	6.8922976	14.12567	0.435	NDUFA3	NADH:ubiquinone oxidoreductase subunit A3	NDUFA3	NADH:ubiquinone oxidoreductase subunit A3
217773_s_at	2.27e-07	2.97e-08	5.7584261	8.107329	0.354	NDUFA4	NDUFA4, mitochondrial complex associated	NDUFA4	NDUFA4 mitochondrial complex associated
218484_at	0.372	0.214	-1.2462833	-6.514601	-0.354	NDUFA4L2	NDUFA4, mitochondrial complex associated like 2	NDUFA4L2	NDUFA4 mitochondrial complex associated like 2
201304_at	1.94e-09	1.87e-10	6.6994641	13.051501	0.537	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5
202001_s_at	4.89e-11	3.76e-12	7.3720755	16.879673	0.511	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6
202785_at	7.23e-08	8.81e-09	5.9928234	9.290116	0.466	NDUFA7	NADH:ubiquinone oxidoreductase subunit A7	NDUFA7	NADH:ubiquinone oxidoreductase subunit A7
218160_at	0.548	0.365	0.9081934	-6.876805	0.0741	NDUFA8	NADH:ubiquinone oxidoreductase subunit A8	NDUFA8	NADH:ubiquinone oxidoreductase subunit A8
208969_at	0.032	0.0116	2.5449531	-4.098557	0.175	NDUFA9	NADH:ubiquinone oxidoreductase subunit A9	NDUFA9	NADH:ubiquinone oxidoreductase subunit A9
202077_at	0.391	0.228	1.2082943	-6.560899	0.0613	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1
204125_at	2.72e-06	4.26e-07	5.2207519	5.5266	0.435	NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1	NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1
228355_s_at	0.0413	0.0155	2.4392182	-4.354521	0.187	NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2	NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2
209177_at	1.01e-06	1.47e-07	5.4395747	6.554005	0.388	NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3	NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3
227559_at	5.78e-10	5.17e-11	6.925184	14.310789	0.821	NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4	NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4
222894_x_at	0.0127	0.0041	-2.9024543	-3.158056	-0.343	NDUFAF5	NADH:ubiquinone oxidoreductase complex assembly factor 5	NDUFAF5	NADH:ubiquinone oxidoreductase complex assembly factor 5
230379_x_at	0.00344	0.000964	3.3478802	-1.827992	0.204	NDUFAF7	NADH:ubiquinone oxidoreductase complex assembly factor 7	NDUFAF7	NADH:ubiquinone oxidoreductase complex assembly factor 7
206790_s_at	1.24e-22	2.06e-24	11.6078028	44.747147	0.603	NDUFB1	NADH:ubiquinone oxidoreductase subunit B1	NDUFB1	NADH:ubiquinone oxidoreductase subunit B1
223112_s_at	0.00281	0.00077	3.4129064	-1.619495	0.227	NDUFB10	NADH:ubiquinone oxidoreductase subunit B10	NDUFB10	NADH:ubiquinone oxidoreductase subunit B10
218320_s_at	8.85e-16	3.6e-17	9.1986719	28.259941	0.553	NDUFB11	NADH:ubiquinone oxidoreductase subunit B11	NDUFB11	NADH:ubiquinone oxidoreductase subunit B11
218201_at	6.86e-06	1.15e-06	5.0094817	4.565611	0.327	NDUFB2	NADH:ubiquinone oxidoreductase subunit B2	NDUFB2	NADH:ubiquinone oxidoreductase subunit B2
222090_at	0.851	0.744	0.3266525	-7.235118	0.00636	NDUFB2-AS1	NDUFB2 antisense RNA 1	NDUFB2-AS1	NDUFB2 antisense RNA 1
203371_s_at	8.31e-12	5.76e-13	7.6830903	18.723063	0.399	NDUFB3	NADH:ubiquinone oxidoreductase subunit B3	NDUFB3	NADH:ubiquinone oxidoreductase subunit B3
228940_at	0.0651	0.0261	-2.2400632	-4.808678	-0.196	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4
203621_at	0.361	0.206	-1.2678097	-6.48774	-0.103	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5
203613_s_at	0.0159	0.00528	2.8184962	-3.38924	0.211	NDUFB6	NADH:ubiquinone oxidoreductase subunit B6	NDUFB6	NADH:ubiquinone oxidoreductase subunit B6
202839_s_at	7.89e-18	2.49e-19	9.9363369	33.171611	0.558	NDUFB7	NADH:ubiquinone oxidoreductase subunit B7	NDUFB7	NADH:ubiquinone oxidoreductase subunit B7
201227_s_at	3.95e-23	6.08e-25	11.7789436	45.957964	0.572	NDUFB8	NADH:ubiquinone oxidoreductase subunit B8	NDUFB8	NADH:ubiquinone oxidoreductase subunit B8
222992_s_at	0.0652	0.0262	-2.2392526	-4.810451	-0.168	NDUFB9	NADH:ubiquinone oxidoreductase subunit B9	NDUFB9	NADH:ubiquinone oxidoreductase subunit B9
232146_at	0.000317	7.16e-05	4.0513215	0.614289	0.609	NDUFC1	NADH:ubiquinone oxidoreductase subunit C1	NDUFC1	NADH:ubiquinone oxidoreductase subunit C1
58916_at	0.487	0.308	-1.0211222	-6.768335	-0.215	NDUFC2-KCTD14///KCTD14	NDUFC2-KCTD14 readthrough///potassium channel tetramerization domain containing 14	KCTD14///NDUFC2-KCTD14	potassium channel tetramerization domain containing 14///NDUFC2-KCTD14 readthrough
218101_s_at	0.00718	0.00218	3.1024965	-2.582103	0.213	NDUFC2-KCTD14///NDUFC2	NDUFC2-KCTD14 readthrough///NADH:ubiquinone oxidoreductase subunit C2	NDUFC2	NADH:ubiquinone oxidoreductase subunit C2
229647_at	1.52e-13	8.33e-15	8.362334	22.892142	0.882	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1
201966_at	0.00424	0.00121	3.2809029	-2.038973	0.221	NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2	NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2
201740_at	2.42e-08	2.74e-09	6.2125808	10.429204	0.375	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
209303_at	2.1e-08	2.35e-09	6.2412585	10.579948	0.522	NDUFS4	NADH:ubiquinone oxidoreductase subunit S4	NDUFS4	NADH:ubiquinone oxidoreductase subunit S4
203606_at	0.527	0.345	0.9464363	-6.841482	0.0724	NDUFS6	NADH:ubiquinone oxidoreductase subunit S6	NDUFS6	NADH:ubiquinone oxidoreductase subunit S6
211752_s_at	6.62e-20	1.61e-21	10.6655252	38.157408	0.984	NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7	NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7
208714_at	0.00538	0.00158	3.2008614	-2.286053	0.294	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1
202941_at	1.17e-07	1.47e-08	5.894397	8.789331	0.401	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2
239450_at	6.32e-08	7.62e-09	6.020337	9.431154	0.307	NDUFV2-AS1	NDUFV2 antisense RNA 1	NDUFV2-AS1	NDUFV2 antisense RNA 1
226616_s_at	1.14e-11	8.05e-13	7.628104	18.393999	0.781	NDUFV3	NADH:ubiquinone oxidoreductase subunit V3	NDUFV3	NADH:ubiquinone oxidoreductase subunit V3
205054_at	0.00125	0.000317	3.6616834	-0.788928	2.13	NEB	nebulin	NEB	nebulin
203961_at	8e-20	1.97e-21	10.6367584	37.958614	2.63	NEBL	nebulette	NEBL	nebulette
239894_at	0.532	0.349	0.9381787	-6.849231	0.00357	NEBL-AS1	NEBL antisense RNA 1	NEBL-AS1	NEBL antisense RNA 1
233305_at	0.965	0.933	0.0836064	-7.284968	0.000519	NECAB1	N-terminal EF-hand calcium binding protein 1	NECAB1	N-terminal EF-hand calcium binding protein 1
215005_at	0.896	0.816	0.2335319	-7.261194	0.00473	NECAB2	N-terminal EF-hand calcium binding protein 2	NECAB2	N-terminal EF-hand calcium binding protein 2
210720_s_at	0.474	0.297	-1.0447278	-6.744072	-0.11	NECAB3	N-terminal EF-hand calcium binding protein 3	NECAB3	N-terminal EF-hand calcium binding protein 3
209300_s_at	0.00992	0.00312	-2.9899516	-2.910472	-0.252	NECAP1	NECAP endocytosis associated 1	NECAP1	NECAP endocytosis associated 1
220731_s_at	7.4e-07	1.05e-07	-5.5071321	6.877628	-0.421	NECAP2	NECAP endocytosis associated 2	NECAP2	NECAP endocytosis associated 2
211846_s_at	0.0362	0.0134	2.4948684	-4.221078	0.179	NECTIN1	nectin cell adhesion molecule 1	NECTIN1	nectin cell adhesion molecule 1
225418_at	5.41e-07	7.55e-08	5.5743177	7.202426	0.584	NECTIN2	nectin cell adhesion molecule 2	NECTIN2	nectin cell adhesion molecule 2
213325_at	0.447	0.274	-1.0969239	-6.688475	-0.151	NECTIN3	nectin cell adhesion molecule 3	NECTIN3	nectin cell adhesion molecule 3
223540_at	0.000222	4.87e-05	4.1474858	0.979336	0.827	NECTIN4	nectin cell adhesion molecule 4	NECTIN4	nectin cell adhesion molecule 4
1560116_a_at	1.23e-14	5.85e-16	-8.7746756	25.509121	-0.984	NEDD1	neural precursor cell expressed, developmentally down-regulated 1	NEDD1	NEDD1 gamma-tubulin ring complex targeting factor
213012_at	3.18e-09	3.15e-10	-6.6064708	12.54053	-0.867	NEDD4	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase	NEDD4	NEDD4 E3 ubiquitin protein ligase
237498_at	0.01	0.00315	-2.9871102	-2.918618	-0.39	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase
201840_at	0.0861	0.0362	-2.1079815	-5.08954	-0.144	NEDD8	neural precursor cell expressed, developmentally down-regulated 8	NEDD8	NEDD8 ubiquitin like modifier
228763_at	0.00208	0.000555	3.5064476	-1.313287	0.267	NEDD8-MDP1///MDP1	NEDD8-MDP1 readthrough///magnesium dependent phosphatase 1	MDP1///NEDD8-MDP1	magnesium dependent phosphatase 1///NEDD8-MDP1 readthrough
202150_s_at	1.56e-09	1.48e-10	-6.7407222	13.279684	-1.05	NEDD9	neural precursor cell expressed, developmentally down-regulated 9	NEDD9	neural precursor cell expressed, developmentally down-regulated 9
33767_at	0.0738	0.0302	-2.1817576	-4.934671	-0.444	NEFH	neurofilament heavy polypeptide	NEFH	neurofilament heavy chain
221805_at	2.05e-09	1.98e-10	-6.6892364	12.995076	-2.94	NEFL	neurofilament, light polypeptide	NEFL	neurofilament light chain
205113_at	0.651	0.475	-0.7162749	-7.032215	-0.259	NEFM	neurofilament, medium polypeptide	NEFM	neurofilament medium chain
243357_at	0.16	0.0755	-1.7861133	-5.705134	-0.28	NEGR1	neuronal growth regulator 1	NEGR1	neuronal growth regulator 1
1563316_at	0.0151	0.00501	2.8361784	-3.341073	0.0348	NEGR1-IT1	NEGR1 intronic transcript 1	NEGR1-IT1	NEGR1 intronic transcript 1
226585_at	0.146	0.0676	-1.8371243	-5.614131	-0.11	NEIL2	nei like DNA glycosylase 2	NEIL2	nei like DNA glycosylase 2
219502_at	4.11e-06	6.63e-07	-5.1275417	5.098816	-0.735	NEIL3	nei like DNA glycosylase 3	NEIL3	nei like DNA glycosylase 3
213328_at	0.465	0.289	1.0631116	-6.724796	0.163	NEK1	NIMA related kinase 1	NEK1	NIMA related kinase 1
237227_at	0.2	0.0983	1.6607184	-5.918254	0.0419	NEK10	NIMA related kinase 10	NEK10	NIMA related kinase 10
1555082_a_at	0.0585	0.0231	-2.2879522	-4.702826	-0.113	NEK11	NIMA related kinase 11	NEK11	NIMA related kinase 11
204641_at	1.21e-09	1.13e-10	-6.7877395	13.540817	-1.13	NEK2	NIMA related kinase 2	NEK2	NIMA related kinase 2
213116_at	0.94	0.887	-0.1417261	-7.278419	-0.016	NEK3	NIMA related kinase 3	NEK3	NIMA related kinase 3
204634_at	0.000218	4.77e-05	4.1528315	0.999843	0.437	NEK4	NIMA related kinase 4	NEK4	NIMA related kinase 4
237168_at	0.8	0.668	-0.4293101	-7.196337	-0.0146	NEK5	NIMA related kinase 5	NEK5	NIMA related kinase 5
223158_s_at	1.75e-23	2.58e-25	-11.8988085	46.808128	-1.9	NEK6	NIMA related kinase 6	NEK6	NIMA related kinase 6
212530_at	4.17e-05	8.02e-06	-4.5779765	2.701259	-0.366	NEK7	NIMA related kinase 7	NEK7	NIMA related kinase 7
1557170_at	0.014	0.00459	2.8648285	-3.262437	0.24	NEK8	NIMA related kinase 8	NEK8	NIMA related kinase 8
214738_s_at	0.213	0.106	-1.6215033	-5.981804	-0.149	NEK9	NIMA related kinase 9	NEK9	NIMA related kinase 9
202757_at	0.00672	0.00203	-3.1253289	-2.514134	-0.225	NELFB	negative elongation factor complex member B	NELFB	negative elongation factor complex member B
225261_x_at	0.235	0.12	-1.5619159	-6.075532	-0.112	NELFCD	negative elongation factor complex member C/D	NELFCD	negative elongation factor complex member C/D
1554394_at	0.95	0.906	0.1179673	-7.281504	0.00174	NELL1	neural EGFL like 1	NELL1	neural EGFL like 1
203413_at	1.56e-09	1.48e-10	-6.740748	13.279827	-2.36	NELL2	neural EGFL like 2	NELL2	neural EGFL like 2
1557950_at	0.000119	2.48e-05	4.312133	1.621145	0.447	NEMF	nuclear export mediator factor	NEMF	nuclear export mediator factor
212619_at	1.93e-09	1.86e-10	-6.7007703	13.058712	-1.1	NEMP1	nuclear envelope integral membrane protein 1	NEMP1	nuclear envelope integral membrane protein 1
238014_at	0.606	0.425	-0.7998761	-6.969004	-0.0489	NEMP2	nuclear envelope integral membrane protein 2	NEMP2	nuclear envelope integral membrane protein 2
214075_at	1.44e-05	2.55e-06	-4.836569	3.802385	-0.491	NENF	neudesin neurotrophic factor	NENF	neudesin neurotrophic factor
204321_at	0.000389	8.94e-05	-3.9949344	0.403645	-0.406	NEO1	neogenin 1	NEO1	neogenin 1
225281_at	3.82e-13	2.21e-14	-8.20833	21.930726	-0.626	NEPRO	nucleolus and neural progenitor protein	NEPRO	nucleolus and neural progenitor protein
218678_at	0.003	0.000829	-3.3917032	-1.687875	-0.847	NES	nestin	NES	nestin
201829_at	0.000676	0.000163	3.8395555	-0.163622	0.375	NET1	neuroepithelial cell transforming 1	NET1	neuroepithelial cell transforming 1
1552736_a_at	0.0875	0.0368	-2.1007563	-5.104433	-0.267	NETO1	neuropilin and tolloid like 1	NETO1	neuropilin and tolloid like 1
218888_s_at	7.78e-26	8.58e-28	-12.6902235	52.457999	-2.44	NETO2	neuropilin and tolloid like 2	NETO2	neuropilin and tolloid like 2
208926_at	6.02e-24	8.43e-26	-12.0544903	47.914754	-1.03	NEU1	neuraminidase 1 (lysosomal sialidase)	NEU1	neuraminidase 1
221368_at	0.707	0.544	0.6083587	-7.10355	0.0142	NEU2	neuraminidase 2	NEU2	neuraminidase 2
235474_at	0.146	0.0673	-1.8393786	-5.610052	-0.194	NEU3	neuraminidase 3	NEU3	neuraminidase 3
222957_at	0.576	0.393	0.8565118	-6.922245	0.022	NEU4	neuraminidase 4	NEU4	neuraminidase 4
204889_s_at	0.774	0.631	0.4805279	-7.173057	0.0109	NEURL1	neuralized E3 ubiquitin protein ligase 1	NEURL1	neuralized E3 ubiquitin protein ligase 1
