ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title
671_at	0.193	0.0858	1.76	-5.2891	0.00571	BPI	bactericidal/permeability-increasing protein	BPI	bactericidal/permeability-increasing protein
51297_at	0.934	0.804	0.25	-6.76342	0.116	BPIFA1	BPI fold containing family A member 1	BPIFA1	BPI fold containing family A member 1
140683_at	0.701	0.528	-0.635	-6.59193	-0.00171	BPIFA2	BPI fold containing family A member 2	BPIFA2	BPI fold containing family A member 2
128861_at	0.519	0.336	0.972	-6.32324	0.0128	BPIFA3	BPI fold containing family A member 3	BPIFA3	BPI fold containing family A member 3
92747_at	0.446	0.263	1.13	-6.15453	0.873	BPIFB1	BPI fold containing family B member 1	BPIFB1	BPI fold containing family B member 1
80341_at	0.498	0.308	1.03	-6.26562	0.66	BPIFB2	BPI fold containing family B member 2	BPIFB2	BPI fold containing family B member 2
149954_at	0.502	0.315	-1.02	-6.28048	-0.0136	BPIFB4	BPI fold containing family B member 4	BPIFB4	BPI fold containing family B member 4
128859_at	0.851	0.699	0.389	-6.71863	0.000869	BPIFB6	BPI fold containing family B member 6	BPIFB6	BPI fold containing family B member 6
10380_at	0.0271	0.00761	-2.79	-3.16488	-0.493	BPNT1	3'(2'), 5'-bisphosphate nucleotidase 1	BPNT1	3'(2'), 5'-bisphosphate nucleotidase 1
2186_at	0.00618	0.00129	3.43	-1.52024	0.389	BPTF	bromodomain PHD finger transcription factor	BPTF	bromodomain PHD finger transcription factor
673_at	0.177	0.0771	1.81	-5.20093	0.481	BRAF	B-Raf proto-oncogene, serine/threonine kinase	BRAF	B-Raf proto-oncogene, serine/threonine kinase
8315_at	0.321	0.167	-1.4	-5.82277	-0.129	BRAP	BRCA1 associated protein	BRAP	BRCA1 associated protein
221927_at	0.00382	0.000718	-3.63	-0.96781	-0.486	BRAT1	BRCA1 associated ATM activator 1	BRAT1	BRCA1 associated ATM activator 1
672_at	7.41e-06	3.74e-07	-5.94	6.31842	-0.926	BRCA1	BRCA1, DNA repair associated	BRCA1	BRCA1, DNA repair associated
675_at	1.68e-07	3.12e-09	-7.33	10.99546	-1.58	BRCA2	BRCA2, DNA repair associated	BRCA2	BRCA2, DNA repair associated
79184_at	1	0.95	0.063	-6.79284	0.00662	BRCC3	BRCA1/BRCA2-containing complex subunit 3	BRCC3	BRCA1/BRCA2-containing complex subunit 3
23774_at	0.55	0.37	0.905	-6.3853	0.113	BRD1	bromodomain containing 1	BRD1	bromodomain containing 1
6046_at	0.147	0.0606	-1.92	-4.99914	-0.351	BRD2	bromodomain containing 2	BRD2	bromodomain containing 2
8019_at	0.0616	0.0208	-2.4	-4.07007	-0.357	BRD3	bromodomain containing 3	BRD3	bromodomain containing 3
23476_at	0.00297	0.000529	-3.73	-0.67935	-0.651	BRD4	bromodomain containing 4	BRD4	bromodomain containing 4
29117_at	0.342	0.182	1.35	-5.8882	0.126	BRD7	bromodomain containing 7	BRD7	bromodomain containing 7
10902_at	0.0385	0.0117	2.63	-3.55747	0.21	BRD8	bromodomain containing 8	BRD8	bromodomain containing 8
65980_at	0.000779	0.000106	-4.25	0.85521	-0.536	BRD9	bromodomain containing 9	BRD9	bromodomain containing 9
676_at	0.323	0.169	-1.4	-5.82888	-0.0923	BRDT	bromodomain testis associated	BRDT	bromodomain testis associated
9577_at	0.735	0.567	0.577	-6.62769	0.0478	BRE	brain and reproductive organ-expressed (TNFRSF1A modulator)	BRE	brain and reproductive organ-expressed (TNFRSF1A modulator)
2972_at	0.694	0.521	-0.647	-6.58424	-0.00176	BRF1	BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit	BRF1	BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit
55290_at	0.134	0.0541	-1.98	-4.90286	-0.467	BRF2	BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit	BRF2	BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit
25798_at	0.498	0.31	-1.03	-6.2681	-0.211	BRI3	brain protein I3	BRI3	brain protein I3
283870_at	0.629	0.452	-0.759	-6.50584	-0.00545	BRICD5	BRICHOS domain containing 5	BRICD5	BRICHOS domain containing 5
1620_at	0.719	0.549	-0.604	-6.61155	-0.0535	BRINP1	BMP/retinoic acid inducible neural specific 1	BRINP1	BMP/retinoic acid inducible neural specific 1
57795_at	1	1	0	-6.79485	0	BRINP2	BMP/retinoic acid inducible neural specific 2	BRINP2	BMP/retinoic acid inducible neural specific 2
339479_at	0.738	0.571	-0.571	-6.631	-0.00866	BRINP3	BMP/retinoic acid inducible neural specific 3	BRINP3	BMP/retinoic acid inducible neural specific 3
83990_at	0.000491	6.1e-05	-4.42	1.38346	-1.28	BRIP1	BRCA1 interacting protein C-terminal helicase 1	BRIP1	BRCA1 interacting protein C-terminal helicase 1
55299_at	0.0219	0.00587	-2.89	-2.92632	-0.625	BRIX1	BRX1, biogenesis of ribosomes	BRIX1	BRX1, biogenesis of ribosomes
55845_at	0.00129	0.000194	4.05	0.27353	0.453	BRK1	BRICK1, SCAR/WAVE actin nucleating complex subunit	BRK1	BRICK1, SCAR/WAVE actin nucleating complex subunit
25855_at	5.33e-06	2.5e-07	-6.05	6.71137	-1.35	BRMS1	breast cancer metastasis suppressor 1	BRMS1	breast cancer metastasis suppressor 1
84312_at	0.0846	0.0306	-2.23	-4.41134	-0.251	BRMS1L	breast cancer metastasis-suppressor 1-like	BRMS1L	breast cancer metastasis-suppressor 1-like
148362_at	0.304	0.156	-1.44	-5.76657	-0.55	BROX	BRO1 domain and CAAX motif containing	BROX	BRO1 domain and CAAX motif containing
7862_at	0.327	0.172	1.39	-5.84413	0.174	BRPF1	bromodomain and PHD finger containing 1	BRPF1	bromodomain and PHD finger containing 1
27154_at	0.636	0.458	0.748	-6.5144	0.0174	BRPF3	bromodomain and PHD finger containing 3	BRPF3	bromodomain and PHD finger containing 3
680_at	1	1	0	-6.79485	0	BRS3	bombesin receptor subtype 3	BRS3	bombesin receptor subtype 3
84446_at	0.119	0.0468	-2.04	-4.77923	-0.0864	BRSK1	BR serine/threonine kinase 1	BRSK1	BR serine/threonine kinase 1
9024_at	1	0.993	-0.0086	-6.79481	-1.82e-05	BRSK2	BR serine/threonine kinase 2	BRSK2	BR serine/threonine kinase 2
54014_at	0.0109	0.00255	3.19	-2.15584	0.337	BRWD1	bromodomain and WD repeat domain containing 1	BRWD1	bromodomain and WD repeat domain containing 1
257357_at	1	1	0	-6.79485	0	BRWD1-IT2	BRWD1 intronic transcript 2 (non-protein coding)	BRWD1-IT2	BRWD1 intronic transcript 2 (non-protein coding)
254065_at	0.78	0.618	0.502	-6.66826	0.0729	BRWD3	bromodomain and WD repeat domain containing 3	BRWD3	bromodomain and WD repeat domain containing 3
26580_at	0.242	0.115	1.61	-5.52791	0.323	BSCL2	BSCL2, seipin lipid droplet biogenesis associated	BSCL2	BSCL2, seipin lipid droplet biogenesis associated
55108_at	0.00407	0.000772	-3.6	-1.03544	-0.278	BSDC1	BSD domain containing 1	BSDC1	BSD domain containing 1
682_at	0.000112	1.05e-05	-4.95	3.083	-1.18	BSG	basigin (Ok blood group)	BSG	basigin (Ok blood group)
8927_at	0.529	0.348	-0.949	-6.3447	-0.00521	BSN	bassoon presynaptic cytomatrix protein	BSN	bassoon presynaptic cytomatrix protein
7809_at	0.982	0.869	-0.166	-6.78098	-0.000375	BSND	barttin CLCNK type accessory beta subunit	BSND	barttin CLCNK type accessory beta subunit
54836_at	6.91e-05	5.75e-06	5.13	3.66288	2.19	BSPRY	B-box and SPRY domain containing	BSPRY	B-box and SPRY domain containing
683_at	0.0031	0.000558	3.71	-0.72857	0.875	BST1	bone marrow stromal cell antigen 1	BST1	bone marrow stromal cell antigen 1
684_at	3.5e-05	2.49e-06	-5.38	4.47542	-2.43	BST2	bone marrow stromal cell antigen 2	BST2	bone marrow stromal cell antigen 2
9044_at	0.00613	0.00128	3.43	-1.5109	0.415	BTAF1	B-TFIID TATA-box binding protein associated factor 1	BTAF1	B-TFIID TATA-box binding protein associated factor 1
53339_at	0.012	0.00285	3.15	-2.25904	0.303	BTBD1	BTB domain containing 1	BTBD1	BTB domain containing 1
84280_at	0.68	0.505	-0.672	-6.56816	-0.108	BTBD10	BTB domain containing 10	BTBD10	BTB domain containing 10
121551_at	0.000245	2.65e-05	4.67	2.18362	1.36	BTBD11	BTB domain containing 11	BTBD11	BTB domain containing 11
118663_at	0.498	0.311	-1.03	-6.27019	-0.0304	BTBD16	BTB domain containing 16	BTBD16	BTB domain containing 16
388419_at	0.974	0.858	0.18	-6.77851	0.000387	BTBD17	BTB domain containing 17	BTBD17	BTB domain containing 17
55643_at	0.792	0.632	0.483	-6.67749	0.0608	BTBD2	BTB domain containing 2	BTBD2	BTB domain containing 2
22903_at	0.264	0.129	1.55	-5.61873	0.304	BTBD3	BTB domain containing 3	BTBD3	BTB domain containing 3
90135_at	0.919	0.784	0.276	-6.75648	0.0331	BTBD6	BTB domain containing 6	BTBD6	BTB domain containing 6
55727_at	0.855	0.705	-0.382	-6.72147	-0.0558	BTBD7	BTB domain containing 7	BTBD7	BTB domain containing 7
284697_at	0.684	0.508	-0.667	-6.57159	-0.00227	BTBD8	BTB domain containing 8	BTBD8	BTB domain containing 8
114781_at	0.723	0.553	-0.597	-6.61561	-0.00165	BTBD9	BTB domain containing 9	BTBD9	BTB domain containing 9
685_at	0.286	0.143	1.49	-5.70175	0.165	BTC	betacellulin	BTC	betacellulin
686_at	0.0849	0.0308	2.23	-4.41674	0.299	BTD	biotinidase	BTD	biotinidase
689_at	5.94e-05	4.77e-06	5.19	3.84294	0.346	BTF3	basic transcription factor 3	BTF3	basic transcription factor 3
91408_at	0.724	0.554	-0.596	-6.61654	-0.0731	BTF3L4	basic transcription factor 3 like 4	BTF3L4	basic transcription factor 3 like 4
694_at	0.256	0.124	-1.57	-5.58555	-0.332	BTG1	BTG anti-proliferation factor 1	BTG1	BTG anti-proliferation factor 1
7832_at	0.00124	0.000185	4.07	0.32008	1.05	BTG2	BTG anti-proliferation factor 2	BTG2	BTG anti-proliferation factor 2
10950_at	0.736	0.568	-0.575	-6.62883	-0.11	BTG3	BTG anti-proliferation factor 3	BTG3	BTG anti-proliferation factor 3
54766_at	0.498	0.308	-1.03	-6.26561	-0.00954	BTG4	BTG anti-proliferation factor 4	BTG4	BTG anti-proliferation factor 4
695_at	0.493	0.304	1.04	-6.25606	0.304	BTK	Bruton tyrosine kinase	BTK	Bruton tyrosine kinase
151888_at	0.704	0.532	0.631	-6.59508	0.192	BTLA	B and T lymphocyte associated	BTLA	B and T lymphocyte associated
696_at	1	1	0	-6.79485	0	BTN1A1	butyrophilin subfamily 1 member A1	BTN1A1	butyrophilin subfamily 1 member A1
11120_at	0.0116	0.00276	-3.17	-2.22986	-0.386	BTN2A1	butyrophilin subfamily 2 member A1	BTN2A1	butyrophilin subfamily 2 member A1
10385_at	0.161	0.068	-1.87	-5.09636	-0.31	BTN2A2	butyrophilin subfamily 2 member A2	BTN2A2	butyrophilin subfamily 2 member A2
54718_at	0.369	0.202	-1.29	-5.9652	-0.0369	BTN2A3P	butyrophilin subfamily 2 member A3, pseudogene	BTN2A3P	butyrophilin subfamily 2 member A3, pseudogene
11119_at	0.0771	0.0274	-2.28	-4.31262	-0.514	BTN3A1	butyrophilin subfamily 3 member A1	BTN3A1	butyrophilin subfamily 3 member A1
11118_at	0.0537	0.0176	-2.46	-3.92146	-0.604	BTN3A2	butyrophilin subfamily 3 member A2	BTN3A2	butyrophilin subfamily 3 member A2
10384_at	0.0886	0.0324	-2.21	-4.46133	-0.623	BTN3A3	butyrophilin subfamily 3 member A3	BTN3A3	butyrophilin subfamily 3 member A3
56244_at	1	0.979	-0.0266	-6.79449	-5.61e-05	BTNL2	butyrophilin like 2	BTNL2	butyrophilin like 2
10917_at	0.617	0.439	0.781	-6.48897	0.0105	BTNL3	butyrophilin like 3	BTNL3	butyrophilin like 3
79908_at	0.744	0.579	-0.559	-6.63741	-0.00155	BTNL8	butyrophilin like 8	BTNL8	butyrophilin like 8
153579_at	1.87e-08	1.98e-10	8.14	13.69374	2.65	BTNL9	butyrophilin like 9	BTNL9	butyrophilin like 9
8945_at	0.696	0.523	0.644	-6.58634	0.0281	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase
699_at	1.35e-08	1.3e-10	-8.26	14.10203	-2.62	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	BUB1	BUB1 mitotic checkpoint serine/threonine kinase
701_at	2.29e-06	8.79e-08	-6.36	7.73211	-1.79	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B
9184_at	3.65e-06	1.56e-07	-6.19	7.17309	-0.868	BUB3	BUB3, mitotic checkpoint protein	BUB3	BUB3, mitotic checkpoint protein
84811_at	0.0465	0.0147	2.53	-3.76359	0.318	BUD13	BUD13 homolog	BUD13	BUD13 homolog
8896_at	0.0432	0.0135	-2.57	-3.6819	-0.332	BUD31	BUD31 homolog	BUD31	BUD31 homolog
11149_at	0.44	0.257	-1.15	-6.14002	-0.159	BVES	blood vessel epicardial substance	BVES	blood vessel epicardial substance
705_at	0.00454	0.000882	-3.56	-1.16131	-0.806	BYSL	bystin like	BYSL	bystin like
28969_at	0.598	0.42	0.814	-6.46282	0.118	BZW2	basic leucine zipper and W2 domains 2	BZW2	basic leucine zipper and W2 domains 2
11067_at	0.0248	0.00685	2.83	-3.0686	1.2	C10orf10	chromosome 10 open reading frame 10	C10orf10	chromosome 10 open reading frame 10
83938_at	0.00819	0.00181	3.31	-1.83741	0.58	C10orf11	chromosome 10 open reading frame 11	C10orf11	chromosome 10 open reading frame 11
387638_at	0.486	0.297	-1.05	-6.24099	-0.273	C10orf113	chromosome 10 open reading frame 113	C10orf113	chromosome 10 open reading frame 113
26148_at	0.356	0.193	-1.32	-5.92958	-0.104	C10orf12	chromosome 10 open reading frame 12	C10orf12	chromosome 10 open reading frame 12
