ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
264_at	4.82e-02	2.38e-02	2.3199937	-4.118776	0.36981418	ADRA2A	adrenoceptor alpha 2A
38495_s_at	4.82e-02	2.38e-02	2.3198878	-4.119001	0.81296765	FUT3	fucosyltransferase 3 (Lewis blood group)
34671_at	4.82e-02	2.38e-02	-2.3198101	-4.119167	-0.6082437	POLR3C	RNA polymerase III subunit C
37374_at	4.82e-02	2.38e-02	-2.3193076	-4.120236	-0.41119568	ANXA4	annexin A4
35045_r_at	4.82e-02	2.38e-02	2.3192736	-4.120309	0.50302616	EVX1	even-skipped homeobox 1
36442_g_at	4.83e-02	2.38e-02	2.3189888	-4.120915	0.68790147	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
38632_at	4.83e-02	2.38e-02	2.3187341	-4.121457	0.64164769	DNAJB5	DnaJ heat shock protein family (Hsp40) member B5
41163_at	4.83e-02	2.39e-02	-2.3182907	-4.122401	-0.92878704	TMED3	transmembrane p24 trafficking protein 3
37314_at	4.83e-02	2.39e-02	2.3180643	-4.122883	0.54994683	EAPP	E2F associated phosphoprotein
34103_at	4.83e-02	2.39e-02	2.3180618	-4.122888	1.07585087	LOC101927446///GTPBP10	uncharacterized LOC101927446///GTP binding protein 10
40264_g_at	4.84e-02	2.39e-02	2.3176829	-4.123694	0.23238728	ZFPL1	zinc finger protein like 1
1810_s_at	4.84e-02	2.39e-02	-2.3175665	-4.123942	-0.67325771	PRKCD	protein kinase C delta
34443_at	4.84e-02	2.39e-02	2.3173906	-4.124316	0.90983958	BRINP3	BMP/retinoic acid inducible neural specific 3
37843_i_at	4.84e-02	2.39e-02	2.317379	-4.124341	0.55730878	IL27RA	interleukin 27 receptor subunit alpha
34971_at	4.84e-02	2.39e-02	2.3172492	-4.124617	0.45072116	RIBC2	RIB43A domain with coiled-coils 2
34991_at	4.84e-02	2.39e-02	2.3171065	-4.12492	0.66585349	SGCD	sarcoglycan delta
40302_at	4.85e-02	2.40e-02	2.3163732	-4.12648	0.34779571	EMID1	EMI domain containing 1
1950_s_at	4.86e-02	2.40e-02	2.3151409	-4.1291	0.3620555	SMAD3	SMAD family member 3
41683_i_at	4.87e-02	2.41e-02	2.3144696	-4.130527	0.62717689	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta
33124_at	4.87e-02	2.41e-02	-2.314336	-4.130811	-0.37251812	VRK2	vaccinia related kinase 2
35874_at	4.87e-02	2.41e-02	-2.3142865	-4.130916	-0.43996741	PAFAH2	platelet activating factor acetylhydrolase 2
35031_r_at	4.87e-02	2.41e-02	2.314103	-4.131306	0.84318901	FRMPD4	FERM and PDZ domain containing 4
33535_at	4.87e-02	2.41e-02	2.3138528	-4.131838	0.37391119	P2RX1	purinergic receptor P2X 1
35091_at	4.87e-02	2.41e-02	2.3138207	-4.131906	0.53072918	NRG2	neuregulin 2
35079_at	4.87e-02	2.41e-02	2.3135485	-4.132484	0.63465018	CNTN6	contactin 6
35727_at	4.87e-02	2.41e-02	2.3134724	-4.132646	0.32769719	UCKL1	uridine-cytidine kinase 1 like 1
38905_at	4.88e-02	2.41e-02	2.3133154	-4.132979	0.53620205	PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha
32817_at	4.88e-02	2.42e-02	-2.3132676	-4.133081	-0.55483088	SEC14L2	SEC14 like lipid binding 2
39628_at	4.88e-02	2.42e-02	-2.3130461	-4.133551	-0.36569046	RAB9A	RAB9A, member RAS oncogene family
35353_at	4.88e-02	2.42e-02	-2.3127043	-4.134277	-0.32043108	PSMC2	proteasome 26S subunit, ATPase 2
37601_at	4.88e-02	2.42e-02	2.3122713	-4.135197	0.72563918	SLC22A3	solute carrier family 22 member 3
38587_at	4.88e-02	2.42e-02	2.3122323	-4.13528	0.86753669	FABP2	fatty acid binding protein 2
36556_at	4.89e-02	2.42e-02	2.3118675	-4.136054	0.64594077	ARHGAP44	Rho GTPase activating protein 44
497_at	4.89e-02	2.42e-02	2.3117999	-4.136198	0.25257943	CLN3	CLN3, battenin
608_at	4.89e-02	2.42e-02	-2.3117011	-4.136407	-1.02973105	APOE	apolipoprotein E
603_at	4.89e-02	2.43e-02	2.3115502	-4.136728	0.29016863	NR2C1	nuclear receptor subfamily 2 group C member 1
37798_at	4.90e-02	2.43e-02	2.3107922	-4.138337	0.55976775	ERLIN2	ER lipid raft associated 2
39120_at	4.90e-02	2.43e-02	2.3107236	-4.138482	0.72834717	MT1X	metallothionein 1X
35056_at	4.90e-02	2.43e-02	2.3105406	-4.138871	0.64853455	ARSF	arylsulfatase F
31606_at	4.90e-02	2.43e-02	2.3104916	-4.138975	0.80206709	RIMS1	regulating synaptic membrane exocytosis 1
33538_at	4.90e-02	2.43e-02	2.3101051	-4.139795	0.75960067	SLC24A5	solute carrier family 24 member 5
31718_at	4.90e-02	2.43e-02	2.3099875	-4.140044	0.92879684	ABCD2	ATP binding cassette subfamily D member 2
1574_s_at	4.90e-02	2.43e-02	2.3099388	-4.140148	0.40936398	IL4	interleukin 4
32339_at	4.91e-02	2.44e-02	2.309686	-4.140684	0.66815011	PPY	pancreatic polypeptide
40969_at	4.91e-02	2.44e-02	2.3092937	-4.141516	0.62819653	SOCS3	suppressor of cytokine signaling 3
37303_at	4.91e-02	2.44e-02	-2.3092322	-4.141647	-0.60384962	PARP4	poly(ADP-ribose) polymerase family member 4
31488_s_at	4.91e-02	2.44e-02	-2.3088412	-4.142476	-0.58503171	PGK1	phosphoglycerate kinase 1
39185_at	4.92e-02	2.45e-02	-2.3081596	-4.143921	-0.36829391	WDR45B	WD repeat domain 45B
33564_at	4.93e-02	2.45e-02	2.3072147	-4.145925	0.88260512	AFM	afamin
36053_at	4.93e-02	2.45e-02	2.3071676	-4.146024	0.35473794	CDKN2C	cyclin dependent kinase inhibitor 2C
34700_at	4.93e-02	2.45e-02	2.3068467	-4.146705	0.34072316	TRIM3	tripartite motif containing 3
913_at	4.94e-02	2.45e-02	2.3066932	-4.14703	0.63585297	ERG	ERG, ETS transcription factor
191_at	4.94e-02	2.46e-02	2.3064722	-4.147498	0.56182154	MUC8	mucin 8
32419_at	4.94e-02	2.46e-02	2.3064571	-4.14753	0.76083628	PDE1C	phosphodiesterase 1C
35145_at	4.94e-02	2.46e-02	-2.3059897	-4.14852	-0.38875331	MNT	MAX network transcriptional repressor
36318_at	4.94e-02	2.46e-02	-2.3058861	-4.14874	-0.96696759	SLC6A15	solute carrier family 6 member 15
32284_at	4.94e-02	2.46e-02	2.3056513	-4.149237	0.64424416	TBX1	T-box 1
37904_s_at	4.95e-02	2.46e-02	-2.3054213	-4.149725	-0.27120917	GNL1	G protein nucleolar 1 (putative)
33788_at	4.95e-02	2.46e-02	2.3053675	-4.149839	0.32567826	ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4
32224_at	4.96e-02	2.47e-02	-2.3045153	-4.151643	-0.38444376	FCHSD2	FCH and double SH3 domains 2
35682_at	4.96e-02	2.47e-02	-2.3038598	-4.153031	-0.38121824	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
38919_at	4.97e-02	2.48e-02	2.3030769	-4.154689	0.55050055	CEP162	centrosomal protein 162
38891_at	4.97e-02	2.48e-02	2.3030634	-4.154717	0.58140582	MTTP	microsomal triglyceride transfer protein
393_s_at	4.98e-02	2.48e-02	-2.3023662	-4.156192	-0.5548137	LOC101928269///LOC100506403///RUNX1	uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
32504_at	4.99e-02	2.49e-02	2.3013952	-4.158247	0.26795336	SNX27	sorting nexin family member 27
33676_at	5.00e-02	2.49e-02	2.3007582	-4.159594	0.28185612	RPL31	ribosomal protein L31
40361_at	5.00e-02	2.49e-02	2.3005571	-4.160019	0.70435236	CCT6B	chaperonin containing TCP1 subunit 6B
31654_at	5.00e-02	2.49e-02	2.3004735	-4.160196	0.69696267	SORCS3	sortilin related VPS10 domain containing receptor 3
1051_g_at	5.00e-02	2.49e-02	2.3001907	-4.160794	0.74688114	MLANA	melan-A
41409_at	5.01e-02	2.50e-02	-2.2996572	-4.161922	-0.48141037	THEMIS2	thymocyte selection associated family member 2
35883_at	5.01e-02	2.50e-02	2.2994036	-4.162458	0.44764394	SPIB	Spi-B transcription factor
40042_r_at	5.01e-02	2.50e-02	2.2992968	-4.162683	0.41370399	LOC102724788	proline dehydrogenase 1, mitochondrial
32452_at	5.02e-02	2.50e-02	2.2985207	-4.164323	0.3734345	TEN1-CDK3///CDK3	TEN1-CDK3 readthrough (NMD candidate)///cyclin dependent kinase 3
39143_at	5.02e-02	2.50e-02	2.29846	-4.164452	0.49180888	NFATC1	nuclear factor of activated T-cells 1
36033_at	5.03e-02	2.51e-02	2.2972605	-4.166986	0.28219723	SREK1	splicing regulatory glutamic acid and lysine rich protein 1
36149_at	5.04e-02	2.52e-02	2.2965311	-4.168526	0.77432666	DPYSL3	dihydropyrimidinase like 3
2076_s_at	5.06e-02	2.53e-02	-2.2947059	-4.172378	-0.47104239	EFNB1	ephrin B1
41643_at	5.06e-02	2.53e-02	2.2946647	-4.172465	0.77259362	GUSBP3///SMA5///SMA4	glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene
35608_at	5.06e-02	2.53e-02	2.2943222	-4.173188	0.81226298	AFDN-AS1	AFDN antisense RNA 1 (head to head)
32470_at	5.07e-02	2.53e-02	2.2940524	-4.173757	0.65880251	GIF	gastric intrinsic factor
34127_at	5.07e-02	2.53e-02	2.2939429	-4.173988	0.64853631	SLC22A13	solute carrier family 22 member 13
1398_g_at	5.07e-02	2.53e-02	-2.2934402	-4.175048	-0.28141333	MAP3K11	mitogen-activated protein kinase kinase kinase 11
34947_at	5.07e-02	2.53e-02	-2.2933768	-4.175182	-0.45112208	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G
39083_at	5.08e-02	2.54e-02	2.2928223	-4.176351	0.23320866	UBE2D3	ubiquitin conjugating enzyme E2 D3
32876_s_at	5.08e-02	2.54e-02	2.292311	-4.177429	0.36355569	RHO	rhodopsin
37514_s_at	5.09e-02	2.54e-02	2.2920635	-4.177951	0.50177851	MASP2	mannan binding lectin serine peptidase 2
40277_at	5.09e-02	2.54e-02	2.291977	-4.178133	0.45366584	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
36093_at	5.09e-02	2.54e-02	2.2919352	-4.178221	0.44074618	HECTD4	HECT domain E3 ubiquitin protein ligase 4
38030_at	5.09e-02	2.55e-02	2.2916144	-4.178898	0.36790891	U2SURP	U2 snRNP associated SURP domain containing
35661_g_at	5.09e-02	2.55e-02	2.2911719	-4.17983	0.46394164	SAG	S-antigen visual arrestin
35706_at	5.10e-02	2.55e-02	2.290783	-4.18065	0.74584709	NR1D2	nuclear receptor subfamily 1 group D member 2
807_at	5.10e-02	2.55e-02	2.2907007	-4.180823	0.70789022	RAB30	RAB30, member RAS oncogene family
33972_r_at	5.10e-02	2.55e-02	2.2906361	-4.180959	0.87924862	DAZL	deleted in azoospermia like
36842_at	5.10e-02	2.55e-02	2.290488	-4.181271	0.78347269	ERC2	ELKS/RAB6-interacting/CAST family member 2
1504_s_at	5.10e-02	2.56e-02	2.2900275	-4.182241	0.49144765	FGF12	fibroblast growth factor 12
34616_at	5.10e-02	2.56e-02	2.2899344	-4.182437	0.91742862	F13B	coagulation factor XIII B chain
1883_s_at	5.11e-02	2.56e-02	2.2895216	-4.183307	0.62754851	AFF1	AF4/FMR2 family member 1
557_s_at	5.11e-02	2.56e-02	2.2889417	-4.184528	0.4230541	SSTR3	somatostatin receptor 3
32337_at	5.11e-02	2.56e-02	2.2889294	-4.184554	0.32812006	RPL21P28///SNORA27///SNORD102///RPL21	ribosomal protein L21 pseudogene 28///small nucleolar RNA, H/ACA box 27///small nucleolar RNA, C/D box 102///ribosomal protein L21
31713_s_at	5.12e-02	2.57e-02	2.2883559	-4.185761	0.4804315	DLGAP2	DLG associated protein 2
38240_at	5.12e-02	2.57e-02	2.2881982	-4.186093	0.59452152		
33985_s_at	5.12e-02	2.57e-02	2.2880866	-4.186328	0.36094995	HSP90AB1	heat shock protein 90 alpha family class B member 1
40944_at	5.12e-02	2.57e-02	2.2879268	-4.186665	0.5199011	KLF11	Kruppel like factor 11
41392_at	5.12e-02	2.57e-02	2.2877574	-4.187021	0.72664395	NOP14-AS1	NOP14 antisense RNA 1
31558_at	5.13e-02	2.57e-02	2.2875949	-4.187363	0.69305645		
35570_at	5.13e-02	2.57e-02	2.2870422	-4.188526	0.85342611	SLCO1B1	solute carrier organic anion transporter family member 1B1
38828_s_at	5.14e-02	2.58e-02	-2.2866271	-4.189399	-0.39507364	KHSRP	KH-type splicing regulatory protein
41788_i_at	5.14e-02	2.58e-02	-2.2861886	-4.190322	-0.58660839	TSC22D2	TSC22 domain family member 2
35919_at	5.15e-02	2.58e-02	2.2855647	-4.191634	1.48724836	TCN1	transcobalamin 1
41002_at	5.15e-02	2.58e-02	2.2853759	-4.192031	0.34558539	SLC16A5	solute carrier family 16 member 5
36305_at	5.15e-02	2.59e-02	2.285168	-4.192468	0.38167169	SLC6A3	solute carrier family 6 member 3
39744_at	5.15e-02	2.59e-02	-2.2849082	-4.193015	-0.39855422	DDX3X	DEAD-box helicase 3, X-linked
35690_s_at	5.15e-02	2.59e-02	2.2848495	-4.193138	0.56751067	NFIX	nuclear factor I X
33238_at	5.15e-02	2.59e-02	-2.2846895	-4.193474	-0.82779525	LCK	LCK proto-oncogene, Src family tyrosine kinase
32330_at	5.15e-02	2.59e-02	2.2846362	-4.193586	0.27771688	SNORD35B///RPS11	small nucleolar RNA, C/D box 35B///ribosomal protein S11
37432_g_at	5.16e-02	2.59e-02	2.284305	-4.194283	0.50935186	PIAS2	protein inhibitor of activated STAT 2
31673_s_at	5.16e-02	2.59e-02	2.2842365	-4.194427	0.27687891	LOC101930112///SPG7	uncharacterized LOC101930112///SPG7, paraplegin matrix AAA peptidase subunit
36124_at	5.16e-02	2.59e-02	2.2840263	-4.194868	0.25448757	MPST	mercaptopyruvate sulfurtransferase
38687_at	5.16e-02	2.59e-02	-2.283822	-4.195298	-0.32458541	ANAPC13	anaphase promoting complex subunit 13
854_at	5.16e-02	2.59e-02	2.2837412	-4.195468	0.67118229	BLK	BLK proto-oncogene, Src family tyrosine kinase
38322_at	5.17e-02	2.60e-02	2.2830721	-4.196874	0.78115202	PAGE4	PAGE family member 4
40637_at	5.18e-02	2.60e-02	-2.2822723	-4.198554	-0.41390617	SNORD14D///SNORD14C///HSPA8	small nucleolar RNA, C/D box 14D///small nucleolar RNA, C/D box 14C///heat shock protein family A (Hsp70) member 8
2023_g_at	5.18e-02	2.60e-02	2.2821743	-4.19876	0.45232579	AKT2	AKT serine/threonine kinase 2
33836_at	5.18e-02	2.61e-02	2.2818937	-4.199349	0.4920256	LOC101060275///NPIPA8///NPIPA7///NPIPB9///NPIPA5///NPIPB5///NPIPB11///NPIPB6///NPIPB8///NPIPA2///NPIPA3///LOC613037///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1	putative NPIP-like protein LOC613037///nuclear pore complex interacting protein family member A8///nuclear pore complex interacting protein family member A7///nuclear pore complex interacting protein family member B9///nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B11///nuclear pore complex interacting protein family member B6///nuclear pore complex interacting protein family member B8///nuclear pore complex interacting protein family member A2///nuclear pore complex interacting protein family member A3///nuclear pore complex interacting protein member///nuclear pore complex interacting protein family member B4///polycystin 1, transient receptor potential channel interacting pseudogene 1///pyridoxal dependent decarboxylase domain containing 2, pseudogene///nuclear pore complex interacting protein family member B3///nuclear pore complex interacting protein family member A1
34143_at	5.18e-02	2.61e-02	2.2816991	-4.199758	1.13259649	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit
32785_at	5.20e-02	2.61e-02	2.2805726	-4.202123	0.34093807	EIF3A	eukaryotic translation initiation factor 3 subunit A
41124_r_at	5.20e-02	2.62e-02	2.2799701	-4.203387	0.74469242	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2
35297_at	5.21e-02	2.62e-02	2.2795005	-4.204373	0.43761101	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1
39972_at	5.21e-02	2.62e-02	2.2789108	-4.20561	0.68652841	GPR17	G protein-coupled receptor 17
33478_at	5.22e-02	2.63e-02	2.2783092	-4.206872	0.845239	TNP2	transition protein 2
40327_at	5.22e-02	2.63e-02	2.2782581	-4.206979	0.69906929	HOXB13	homeobox B13
37696_at	5.22e-02	2.63e-02	2.2781673	-4.20717	0.48800574	VDAC2	voltage dependent anion channel 2
36054_at	5.23e-02	2.63e-02	2.2775658	-4.208431	0.492715	MAU2	MAU2 sister chromatid cohesion factor
31402_at	5.23e-02	2.63e-02	2.2775159	-4.208535	0.43178207	HMHB1	histocompatibility minor HB-1
853_at	5.23e-02	2.63e-02	-2.2774067	-4.208765	-0.53731652	NFE2L2	nuclear factor, erythroid 2 like 2
39525_at	5.24e-02	2.64e-02	-2.2762504	-4.211188	-0.60696656	PLEKHB2	pleckstrin homology domain containing B2
32500_at	5.24e-02	2.64e-02	2.2761458	-4.211408	1.00685423		
35501_at	5.24e-02	2.64e-02	2.2759716	-4.211773	0.65441172	HYPM	huntingtin interacting protein M
38498_at	5.25e-02	2.65e-02	-2.275571	-4.212612	-0.56906383	CRYBB2	crystallin beta B2
40754_at	5.25e-02	2.65e-02	-2.2752216	-4.213344	-0.29851954	GTF2H3	general transcription factor IIH subunit 3
1092_at	5.26e-02	2.65e-02	2.2746673	-4.214505	0.47046746	EDN2	endothelin 2
37649_at	5.26e-02	2.65e-02	-2.2744859	-4.214885	-0.29719914	HMBS	hydroxymethylbilane synthase
33007_at	5.26e-02	2.65e-02	2.2742831	-4.21531	0.75753053	CHP2	calcineurin like EF-hand protein 2
37767_at	5.26e-02	2.66e-02	2.2738972	-4.216118	0.49183565	HTT	huntingtin
41855_at	5.27e-02	2.66e-02	-2.2735007	-4.216948	-0.42032502	HAT1	histone acetyltransferase 1
40940_at	5.27e-02	2.66e-02	2.2732918	-4.217386	0.79864944	VAPB	VAMP associated protein B and C
1673_at	5.27e-02	2.66e-02	2.273286	-4.217398	0.34161348	NGFR	nerve growth factor receptor
41608_at	5.27e-02	2.66e-02	2.2729646	-4.218071	0.68957472	CRHBP	corticotropin releasing hormone binding protein
34227_i_at	5.28e-02	2.66e-02	2.2726681	-4.218691	0.98268354	PRG4	proteoglycan 4
34336_at	5.28e-02	2.66e-02	-2.2726027	-4.218828	-0.40325692	KARS	lysyl-tRNA synthetase
36150_at	5.28e-02	2.66e-02	-2.2725959	-4.218842	-0.72644646	PLEKHM2	pleckstrin homology and RUN domain containing M2
37999_at	5.28e-02	2.67e-02	-2.272206	-4.219658	-0.42990077	CPOX	coproporphyrinogen oxidase
37629_at	5.28e-02	2.67e-02	2.2721794	-4.219714	0.49072423	CSNK2A2	casein kinase 2 alpha 2
35044_i_at	5.28e-02	2.67e-02	2.2720275	-4.220032	0.36671684	BMP8A	bone morphogenetic protein 8a
34534_at	5.28e-02	2.67e-02	2.2719979	-4.220094	0.75995971	OPRM1	opioid receptor mu 1
33979_at	5.28e-02	2.67e-02	2.2716332	-4.220857	0.77264965	RNASE3	ribonuclease A family member 3
1661_i_at	5.29e-02	2.67e-02	2.2713328	-4.221485	0.52423466	KLK3	kallikrein related peptidase 3
1171_s_at	5.29e-02	2.67e-02	2.2712007	-4.221762	0.33192837	POU2F1	POU class 2 homeobox 1
35433_s_at	5.29e-02	2.68e-02	2.2708897	-4.222412	0.52560625	APC	APC, WNT signaling pathway regulator
34576_at	5.29e-02	2.68e-02	2.270756	-4.222692	0.69803716	MAGEA8	MAGE family member A8
1376_at	5.30e-02	2.68e-02	-2.2702686	-4.223711	-0.59559475	LIG1	DNA ligase 1
31400_at	5.30e-02	2.68e-02	2.2702559	-4.223738	0.86924906	DGKB	diacylglycerol kinase beta
31539_r_at	5.31e-02	2.69e-02	2.2688596	-4.226657	1.01377333		
39413_at	5.32e-02	2.69e-02	2.2682735	-4.227882	0.78528688	OPHN1	oligophrenin 1
1855_at	5.32e-02	2.69e-02	2.2682423	-4.227947	0.46539643	FGF3	fibroblast growth factor 3
32615_at	5.32e-02	2.69e-02	-2.2681826	-4.228072	-0.30568563	DARS	aspartyl-tRNA synthetase
36410_f_at	5.32e-02	2.69e-02	2.2681084	-4.228227	0.88248166	ELAVL2	ELAV like neuron-specific RNA binding protein 2
1852_at	5.33e-02	2.70e-02	2.2674992	-4.229499	0.38348727	TNF	tumor necrosis factor
32483_at	5.33e-02	2.70e-02	2.2668248	-4.230908	0.61115312	GPR135	G protein-coupled receptor 135
