Updated.gene.symbol	logFC	P.Value
MRPS11	-0.39716256	3.29e-10
LGI2	-0.39713733	6.14e-07
TMED8	-0.39692486	2.04e-07
H4C5	-0.39686564	7.59e-10
EIF3I	-0.39675159	7.05e-10
CCDC124	-0.3965644	8.19e-07
AARSD1	-0.39650103	6.38e-09
NOC3L	-0.39636574	1.41e-06
MCFD2	-0.3962745	5.88e-07
PSMA6	-0.39626138	6.79e-10
HARBI1	-0.39624365	5.15e-11
MTMR2	-0.39614476	9.72e-07
SLC13A3	-0.39606453	9.36e-08
KDM5A	-0.39588929	1.24e-06
SNX6	-0.39546995	1.7e-07
ITPA	-0.39519985	1.29e-11
DCPS	-0.3949009	5.97e-07
PTCD3	-0.39473042	2.96e-09
NLK	-0.3943055	2.7e-06
DEK	-0.39428555	3.98e-07
NDUFAF5	-0.39427383	1.51e-06
HIBADH	-0.39419055	7.94e-13
SMPD4	-0.39372176	1e-07
NUP133	-0.39360701	8.23e-08
FRG1BP	-0.39355021	2.55e-07
SEC14L2	-0.39330917	1.52e-07
ZNF789	-0.39319727	1.93e-10
NRM	-0.39312212	4.88e-06
GTF3C6	-0.3930458	2.2e-10
HAUS3	-0.39299034	1.99e-06
NEDD1	-0.39297879	7.99e-07
CLTCL1	-0.39296989	1.54e-06
CD320	-0.39296845	1.44e-06
CCDC90B	-0.39294341	5.66e-06
DPAGT1	-0.39285919	3.67e-08
HR	-0.3927832	5.48e-07
VGF	-0.39269024	5.99e-07
ACTR5	-0.39237387	7.79e-07
LRRC20	-0.39225995	1.4e-07
PPP1CA	-0.39213938	9.97e-07
UBE2L3	-0.39198292	6.96e-07
ARHGAP39	-0.39194625	1.08e-12
LRRC58	-0.39192487	3.04e-07
GTF2F1	-0.39159859	4.81e-07
NAT9	-0.3915326	9.33e-11
CCDC15	-0.3915148	1.1e-06
SLC2A4RG	-0.39141715	2.82e-07
ZNF526	-0.39138324	2.44e-07
AURKAIP1	-0.39117635	2.1e-09
UNC119	-0.39105819	6.39e-10
ENTPD2	-0.39079111	1.66e-07
DUT	-0.39074924	1.39e-09
PRADC1	-0.39073698	5.49e-07
ADRM1	-0.39066149	7.12e-07
LINC01210	-0.39055726	9.38e-10
ATCAY	-0.39031864	2.47e-08
GREB1L	-0.39027242	6.69e-07
MRI1	-0.39013658	9.11e-13
DCAF10	-0.3900239	3.03e-06
MARS2	-0.38986613	5.35e-07
TIGD3	-0.38971622	1.03e-07
PPP1CC	-0.38958174	2.48e-11
ZFP30	-0.38949848	3.77e-07
FAM174C	-0.38920989	3.65e-09
C18orf21	-0.3890961	1.96e-10
PSMC1	-0.38896041	4.54e-11
SYCE3	-0.3889425	2.09e-07
FOXD3-AS1	-0.38879064	1.37e-11
MIR31HG	-0.38878736	1.65e-06
TASOR2	-0.38854738	2.18e-06
COA5	-0.3885462	2.34e-12
MC1R	-0.38779118	5.52e-10
DLX6-AS1	-0.387777	1.98e-08
ZNF696	-0.38777623	4.41e-11
ZNF436	-0.38756144	4.55e-06
GNB1L	-0.38755289	6.07e-11
TTC5	-0.387476	4.74e-06
TRIM32	-0.38731349	2.51e-06
B3GAT3	-0.38727623	8.91e-08
GNPAT	-0.38725957	6.27e-12
SEPTIN5	-0.38717039	3.55e-09
LOC105378948	-0.38701122	1.74e-10
UQCRQ	-0.38695687	3.47e-11
BCL9	-0.3868545	1.35e-08
COPS7B	-0.38648565	2.57e-08
DCAF4	-0.38594831	2.18e-06
SSB	-0.38588766	1.23e-08
SCAND1	-0.38586098	5.54e-06
SMAP1	-0.38569957	1.28e-08
ISCA1	-0.38564806	3.54e-06
LINC02076	-0.38549782	7.25e-08
FBXL18	-0.38526362	4.53e-11
INPP4A	-0.38524087	6.08e-10
UQCRFS1	-0.38520197	7.49e-08
OGFOD2	-0.38501155	2.57e-09
MRPL28	-0.38499299	1.61e-11
NIPAL4	-0.38483527	2.02e-06
SEPTIN7-DT	-0.38467166	2.56e-07
HNRNPA1	-0.38453172	1.2e-06
ARMH4	-0.38433797	3.04e-13
SND1	-0.38411756	1.91e-12
DPH5	-0.3839924	1.01e-08
AP4M1	-0.38385013	1.35e-06
PQBP1	-0.38383058	9.79e-07
MFSD12	-0.38304043	9.64e-11
PTGES3	-0.382637	2.56e-11
SLC26A6	-0.38238148	1.09e-07
KLHDC3	-0.38237963	9.86e-07
ZFAT	-0.38213428	6.69e-10
ARHGAP33	-0.38209212	7.06e-07
BCS1L	-0.38178446	1.56e-08
BRAT1	-0.38174075	4.52e-07
MDFI	-0.3813188	6.6e-07
POP4	-0.38109715	8.68e-08
SCO1	-0.38099319	2.06e-07
NUP50-DT	-0.38077233	4.44e-07
DAP	-0.38072	4.41e-07
SEMA4F	-0.38065077	4.25e-07
POM121L12	-0.38054322	3.51e-10
BORCS8	-0.38023267	4.62e-08
COQ9	-0.38012396	2.79e-08
MRPS25	-0.38012165	1.97e-06
CSNK2B	-0.37986683	1.36e-08
ZNF7	-0.3794288	3.16e-06
VDAC2	-0.379419	2.6e-08
OTUB1	-0.3793234	2.37e-10
WIPI2	-0.37904053	7.26e-09
RPL10A	-0.37887979	4.81e-13
FARP2	-0.37879985	1.61e-08
FNDC4	-0.37866199	6.6e-09
MUC3B	-0.3786531	1.54e-06
VKORC1	-0.37846364	3.92e-07
PRAF2	-0.37817378	2.27e-06
SIM2	-0.37812854	4.17e-07
PEX10	-0.37786308	2.29e-10
UBE2F	-0.37754022	1.41e-07
TELO2	-0.37720528	1.34e-10
GTF3A	-0.37682317	2.09e-08
GCN1	-0.37638933	1.59e-07
ZNF768	-0.37592266	3.61e-07
ZNF530	-0.37586918	5.92e-08
ZNHIT1	-0.37575978	3.55e-09
COPB2-DT	-0.37567828	8.91e-13
OPA1	-0.37563555	2.58e-07
RPL8	-0.37549402	1.27e-08
ZNF614	-0.37534893	3.12e-06
DDX1	-0.37519847	9.19e-09
LOC105373383	-0.37512409	1.21e-06
RP9P	-0.37490824	1.6e-06
PRRX2	-0.3747538	1.95e-07
AUP1	-0.37461767	1.87e-09
MRPS21	-0.37434072	1.26e-06
KRI1	-0.37428883	7.15e-09
PTPRA	-0.37417234	1.03e-07
CARD18	-0.37405456	3.63e-06
ALOX12P2	-0.37379311	3.32e-09
CRELD2	-0.37370101	4.37e-06
TGDS	-0.37358408	1.65e-07
LRRC28	-0.37335186	2.2e-09
CBLL1-AS1	-0.37258407	9.78e-08
FIBP	-0.37254633	1.91e-07
COL11A2	-0.372232	2.57e-12
NELFE	-0.3721758	1.71e-08
UTP6	-0.3720763	1.28e-07
GYS1	-0.37204012	9.63e-07
CBX8	-0.37203799	1.22e-13
MAP3K9	-0.37188913	1.02e-11
DNAJC11	-0.37137027	1.39e-08
RTRAF	-0.37119253	9.13e-15
PDCL3	-0.37118708	1.01e-08
SIVA1	-0.37117101	1.23e-06
STEAP3	-0.37113773	3.63e-06
LINC00958	-0.37091376	7.34e-10
SFMBT1	-0.37074186	8.81e-08
TIMM44	-0.37068912	1.78e-07
COX7A2L	-0.37023086	5.39e-11
MRPS22	-0.37018312	3.46e-08
FKBP2	-0.36992117	2.87e-06
SLC30A6	-0.36959241	3.63e-13
CNIH3	-0.36954493	1.13e-06
ETFA	-0.36929215	8.87e-08
NPEPPSP1	-0.36926975	2.62e-07
TMEM161A	-0.36917724	4.5e-11
PRPSAP2	-0.36916654	1.43e-06
HMGXB4	-0.36893999	1.68e-07
CDK5RAP1	-0.36866197	9.33e-08
LOC100507053	-0.36855771	4.55e-08
DRG1	-0.3681123	8.5e-10
NUDT16L1	-0.367875	5.4e-08
LEO1	-0.36751298	3.29e-06
HGS	-0.36741663	1.3e-06
IWS1	-0.3673864	1.33e-07
DHX57	-0.36735974	1.25e-06
TIMM23	-0.36717489	4.4e-10
LAS1L	-0.36669929	1.26e-08
VPS45	-0.36657354	2.55e-06
COPS5	-0.36642144	4.84e-08
DLX3	-0.36635395	6.03e-07
FDX2	-0.36622497	8.27e-09
PIDD1	-0.36593857	7.77e-13
LUC7L2	-0.36590932	2e-08
SENP1	-0.36584465	1.92e-10
COX8A	-0.36577243	1.68e-09
ATMIN	-0.36544042	4.75e-09
BAZ2A	-0.36536624	3.81e-07
SLC52A1	-0.36522707	1.82e-06
ZFTRAF1	-0.36494661	6.08e-08
TMPRSS6	-0.36490606	2.04e-08
TAF1A-AS1	-0.36441221	7.57e-09
RNF34	-0.36431821	3.31e-11
MCUR1	-0.36416318	2.47e-06
DIRAS1	-0.36415555	8.24e-08
NDUFS5	-0.36354615	3.52e-09
BORCS8-MEF2B	-0.36346641	1.06e-08
PRICKLE3	-0.36296274	1.4e-08
PABPC3	-0.36289745	6e-09
MRRF	-0.36217969	1.66e-07
ZNF384	-0.36207782	8.57e-10
PPEF1	-0.36189403	3.86e-07
RBBP7	-0.36138036	2.85e-10
EIF1AD	-0.36111783	1.29e-06
TMEM199	-0.36069818	8.81e-08
ZBTB8OS	-0.36043305	1.98e-08
TFAP2A-AS1	-0.36038657	2.34e-12
AP3S2	-0.3602599	5.13e-08
LAMTOR2	-0.36017974	7.89e-09
SPPL3	-0.35986023	6.25e-10
RFXANK	-0.35974738	4.44e-08
ZNF469	-0.35917149	1.46e-07
EXTL3	-0.35912825	1.7e-09
ADGRB2	-0.35905338	1e-08
LYPLA2	-0.35870744	2.45e-11
FAAP100	-0.35865389	4.4e-09
FBXW9	-0.35853162	5.65e-07
DOCK1	-0.35847671	2.66e-07
RPS2	-0.35736929	9.56e-10
TYW5	-0.35729419	3.15e-08
ZMYM3	-0.35654136	1.9e-06
TCEA1	-0.35616943	4.98e-08
COQ5	-0.35613655	3.08e-07
PRELID1	-0.35603942	1.17e-07
ELK1	-0.35581199	4.24e-09
URGCP	-0.3552838	5.27e-08
DECR2	-0.3552542	2.42e-07
KRT8P12	-0.35524776	5.25e-08
NMRAL1	-0.35504289	1.13e-07
DHX34	-0.35489674	6.46e-07
WNT10B	-0.35485043	1.19e-06
SDHAP1	-0.3541912	3.16e-11
MED19	-0.35373726	3.44e-09
TMEM208	-0.35339166	1.25e-08
ZNF488	-0.35332451	7.31e-08
MCPH1-DT	-0.3532209	4.52e-09
WIZ	-0.35295654	4.97e-08
TKFC	-0.35275818	8.23e-08
OXSM	-0.35271366	7.5e-08
PIP4K2B	-0.35258337	1.16e-09
FATE1	-0.35241189	6.17e-09
INIP	-0.35230621	1.32e-06
ANKZF1	-0.35220982	4.01e-10
RAMAC	-0.35216711	3.51e-08
CCDC18	-0.35162647	1.7e-06
ZNF687	-0.3515313	4.78e-09
MPP2	-0.35129855	1.83e-08
IFT122	-0.35080242	3.48e-10
ZNF182	-0.35076218	2.55e-07
PTMA	-0.35071377	4.22e-08
MORN4	-0.35006387	1.34e-07
NCS1	-0.34994115	3.7e-08
B3GNT4	-0.34993897	5.48e-11
ZKSCAN3	-0.34990791	4.95e-11
PCGF2	-0.34922314	1.34e-07
SETDB1	-0.34917764	6.07e-11
PES1	-0.34909075	1.16e-06
NRDC	-0.34869686	1.78e-12
LINC03124	-0.34860173	6.85e-15
METTL23	-0.34762887	3.53e-10
TUBA3D	-0.34751169	9.79e-10
COG2	-0.34745011	2.8e-07
ZBTB26	-0.34700241	4.05e-09
MGC57346	-0.34683859	5.37e-13
HIF1A	-0.34637037	1.55e-06
ADSS2	-0.3461804	4.11e-07
ABLIM2	-0.34593593	1.38e-06
RELL2	-0.34590453	1.6e-09
TRMT112	-0.3456147	1.12e-07
SULT4A1	-0.34553522	2.59e-08
SEC13	-0.3452653	5.14e-09
DDB1	-0.34520624	3.07e-12
KIZ	-0.34518993	1.34e-07
SBF1	-0.3451339	4.77e-08
ALKBH4	-0.34504575	1.89e-11
ZNF408	-0.3450117	9.77e-08
ZNF280A	-0.34470414	2.86e-08
RDH16	-0.34420182	1.52e-09
THNSL2	-0.34392229	3.05e-08
SH3GL1	-0.34357236	3.51e-07
MAMSTR	-0.34353653	3.36e-10
PSMC6	-0.34335345	1.12e-08
MTG1	-0.34325307	6.92e-07
LINC01224	-0.34315246	3.57e-07
SURF6	-0.34311605	3.71e-09
PGLYRP4	-0.34308854	1.68e-07
NMT1	-0.34284266	8.52e-08
OSBPL10	-0.34275143	3.65e-08
SLC35F6	-0.34248916	3.5e-12
PDE6D	-0.34232205	6.02e-07
LSM11	-0.34232078	8.45e-08
TOP3A	-0.34202761	1.12e-08
ATP5PD	-0.34182567	3.5e-09
SRRT	-0.34180246	2.8e-09
PMM2	-0.34175359	2.49e-07
DHX8	-0.34156851	1.49e-09
RECQL5	-0.34142503	9.57e-11
GPAA1	-0.34124134	4.73e-07
SLC9A2	-0.34077648	7.61e-07
CACTIN	-0.34054813	3.9e-07
BCKDK	-0.3402435	2.85e-07
MAD2L1BP	-0.33987519	4.92e-09
PIH1D1	-0.33974509	4.26e-08
ZNF572	-0.33973693	1.8e-09
NDUFA12	-0.33972328	1.62e-10
RNF26	-0.33924583	9.91e-07
TNPO3	-0.33904361	4.25e-07
ASXL2	-0.33901999	5.41e-07
RBMX2	-0.33893247	1.84e-07
H3C8	-0.33860883	2.92e-10
CADM4	-0.33797708	8.26e-07
SLC25A5	-0.33761008	2.96e-07
SIPA1L3	-0.33755041	1.35e-10
SMARCAL1	-0.3372893	2.31e-09
MSL1	-0.33724013	3.24e-09
KDM5C	-0.33713228	4.61e-08
POFUT1	-0.33702064	1.44e-08
DPY19L3-DT	-0.33685028	2.16e-07
HMGN1	-0.33674046	8.54e-10
SPPL2B	-0.33663011	1.09e-10
RDH11	-0.33639186	3.48e-07
SHF	-0.33565377	3.9e-11
TFAP4	-0.33538489	1.65e-13
ERV9-1	-0.3344314	1.71e-07
LRRC45	-0.33414399	2.69e-07
GPC2	-0.33414248	4.71e-09
ATP5MC2	-0.33401537	1.37e-08
GPN2	-0.33373536	7.7e-07
SKIC2	-0.33344451	1.19e-10
B4GALNT4	-0.3326157	1.27e-08
ACTL10	-0.33259554	1.09e-07
HNRNPD-DT	-0.33235453	7.61e-07
SNAPIN	-0.33205654	2.7e-08
TRMT2A	-0.33201575	7.19e-08
CSNK1E	-0.33200131	1.74e-07
RPS7	-0.33188193	3.94e-10
LOC286071	-0.33185803	3.95e-07
MNX1-AS1	-0.33178754	5.27e-08
OSBP2	-0.33168463	2.11e-07
SDHA	-0.33164296	2.06e-08
CEROX1	-0.3315083	3.34e-07
NALF2	-0.33130732	2.21e-10
EMC6	-0.33113563	2.25e-09
NOL6	-0.33104454	1.93e-08
FAM90A1	-0.3310019	3.04e-07
LINC01512	-0.3309384	2.68e-09
SHISA8	-0.3303847	1.79e-11
CDH24	-0.33036656	6.65e-09
C2orf49-DT	-0.33015557	7.17e-07
PLCH2	-0.33011692	9.74e-10
CCAR1	-0.33002257	4.74e-07
MRM1	-0.32957643	2.1e-11
MIR9-3HG	-0.32892189	1.09e-07
LOC100630923	-0.32865796	4.61e-09
DISP3	-0.32825799	7.11e-08
LINC01569	-0.32821919	1.45e-11
CCDC142	-0.32815644	3.2e-08
CDK12	-0.32805981	5.09e-07
CNIH1	-0.3279759	6.31e-08
NUDT22	-0.32790173	9.94e-08
ANKRD42-DT	-0.32774321	3.31e-07
NPB	-0.32772164	1.31e-07
SNAPC5	-0.32748139	6.38e-07
TNK1	-0.32744995	4.19e-10
RPL35A	-0.32735513	2.2e-08
PYM1	-0.3272274	1.42e-08
IMMT	-0.32701984	7.51e-07
NPPA	-0.32701433	5.18e-07
TOMM34	-0.32676516	4.37e-07
ERC1	-0.32639726	1.5e-07
MXD3	-0.32622044	3.77e-11
FAM27E3	-0.32584962	4.61e-07
HMX1	-0.32541333	6.19e-07
LOC102724782	-0.32518394	9.76e-08
NAT8L	-0.32427176	6.12e-10
FN3KRP	-0.32421139	6.69e-07
KMT5C	-0.32400745	3.25e-10
SPTB	-0.32383499	3.55e-08
SUMO1	-0.3237532	3.71e-07
SYT2	-0.32289358	3.07e-07
MPI	-0.32286768	3.82e-10
TADA2A	-0.32268674	3.01e-10
LETM1	-0.3226118	4.27e-10
B4GALT7	-0.32215601	1.21e-08
FZR1	-0.32160831	1.4e-08
SSR2	-0.32160365	2.4e-08
RCE1	-0.32134998	6.96e-08
PPHLN1	-0.32127367	1.38e-10
RPL7L1	-0.32123313	4.57e-09
STK24	-0.32115812	1.13e-08
INTS4	-0.32095645	6.96e-12
ZNF282	-0.32008564	1.39e-07
GHET1	-0.32004105	4.6e-11
ARV1	-0.31952125	8.12e-08
SCN8A	-0.31936188	9.82e-09
HSD11B1L	-0.31934165	1.18e-10
SLCO4A1-AS1	-0.31914308	5.66e-09
PHPT1	-0.31898542	1.12e-07
PITX1-AS1	-0.31870742	1.14e-10
OR7E104P	-0.31836244	1.09e-09
AZIN2	-0.31821712	9.09e-08
GRM5	-0.31758745	5.29e-09
ASH1L	-0.31755555	2.13e-07
BRAP	-0.31738096	8.62e-10
SMG9	-0.31735035	1.33e-07
RARG	-0.31656356	1.59e-09
ZNF574	-0.31642489	3.51e-07
RPUSD1	-0.31603977	2.14e-09
BCL2L10	-0.31554354	1.32e-07
HAGHL	-0.31497909	2.97e-09
SETD4	-0.31457232	4.22e-07
LGALS8-AS1	-0.31453679	2.3e-10
INCENP	-0.31381237	6.76e-12
CORT	-0.31322556	2.31e-08
GNAI3	-0.31315192	1.42e-07
CABP4	-0.31257537	1.72e-09
FTCD	-0.31214707	1.25e-08
CNGB1	-0.31197362	3.39e-08
AMH	-0.31144362	2.71e-07
XYLB	-0.31130301	6.31e-11
SLC25A22	-0.31098833	1.12e-07
GABBR2	-0.31085636	1.33e-08
SRP19	-0.3106963	9.28e-08
ATXN7L1	-0.31065292	1.81e-08
MPV17L2	-0.31022233	1.5e-08
LINC01106	-0.31017757	3.26e-08
CINP	-0.30910427	7.31e-08
COX6B2	-0.30849189	1.88e-07
GUSBP2	-0.3081317	3.58e-14
LOC100507395	-0.30776985	2.48e-08
FZD9	-0.30753916	1.6e-07
UFSP1	-0.30753209	3.61e-08
TRMU	-0.30745673	2.63e-09
LOC100128343	-0.30687455	1.85e-10
CDYL2	-0.30652823	1.47e-07
UQCC5	-0.30630854	2.71e-11
BRF1	-0.30616389	1.85e-07
ACAP3	-0.30577634	3.5e-08
GDF1	-0.30576369	1.3e-07
UBE2Q1	-0.30490255	2.66e-08
TSACC	-0.30454024	1.01e-07
KPNA6	-0.30349684	2.2e-08
TMEM14C	-0.30344399	5.83e-09
MKS1	-0.30321747	1.88e-07
IGDCC3	-0.30293287	2.19e-09
PLXNA1	-0.30223238	2.23e-08
PTGER1	-0.30192049	4.25e-10
PTPN11	-0.30137346	9.34e-08
POFUT2	-0.30119841	1.62e-11
HOXC8	-0.30110435	4.06e-09
SOX6	-0.30043631	5.09e-12
GOLGA6L6	-0.30005172	7.59e-08
PSMC5	-0.29977544	1.01e-08
IL27	-0.29970148	2.79e-11
ERCC2	-0.29969457	3.51e-12
ATP6V0E2-AS1	-0.29928521	4.4e-08
HNRNPK	-0.29842047	2.18e-12
VPS9D1-AS1	-0.29781928	4.47e-10
HNRNPA2B1	-0.29761713	2.62e-09
PRKRIP1	-0.29737415	4.45e-10
RNF208	-0.29667324	1.15e-07
SYN1	-0.29659921	1.21e-07
PARTICL	-0.2959645	4.52e-09
EEF1G	-0.29568651	6.13e-13
HTR4	-0.29565176	4.28e-08
AAAS	-0.29486124	1.02e-08
RCOR2	-0.29330744	2.07e-08
MAPKAPK5	-0.29299801	1.56e-08
CLDN19	-0.29197939	3.27e-10
ZNF79	-0.29184077	2.8e-08
REXO4	-0.29165149	2.89e-08
CLCN7	-0.29133091	4.74e-08
MBLAC1	-0.2911177	3.35e-11
GTSF1L	-0.29051082	4.92e-08
TEX261	-0.28848871	1.09e-08
LOC100507520	-0.28763976	1.31e-08
TGFBRAP1	-0.28739384	1.7e-11
SEZ6	-0.28729933	7.77e-09
TMEM116	-0.28633699	8.75e-09
PRRG3	-0.28588962	2.58e-08
UBAC2-AS1	-0.28550022	4.21e-08
KCNJ11	-0.28441692	2.81e-08
FANCB	-0.28432128	2.83e-12
NT5C	-0.28380456	1.56e-09
RPS10P7	-0.28323943	2.76e-10
ASB16	-0.28264284	7.53e-09
FAM178B	-0.28252699	2.16e-09
VRK3	-0.28167974	5.6e-13
SEMA6C	-0.28123035	5.29e-09
ZBTB7B	-0.28118463	9.33e-09
NDOR1	-0.28115415	1.96e-10
SUMO4	-0.28044909	2.3e-08
ELK2AP	-0.28005289	2.28e-09
ATP5F1E	-0.27952021	1.38e-09
ZNF213	-0.27923147	3.55e-08
OBP2A	-0.27806764	2.33e-08
STAC2	-0.27743231	3.15e-08
CPNE7	-0.27614584	2.75e-08
ERV3-1	-0.27600014	1.42e-08
DPF1	-0.27532931	3.69e-09
C5orf63	-0.27422079	3.28e-11
LRATD2	-0.27377471	4.2e-09
LINC01703	-0.2734694	1.56e-08
ZNF81	-0.27289979	2.01e-09
SRP68	-0.27225324	3.98e-09
HIST1H2APS5	-0.27160179	9.17e-12
KRT78	-0.27077382	2.96e-09
BLTP3A	-0.26941008	1.09e-09
LOC390705	-0.26757092	4.11e-09
PPIL2	-0.26744998	1.65e-09
RPL18	-0.26737701	3.73e-10
ADM2	-0.26686921	2.55e-09
LOC100130502	-0.26656526	1.41e-08
TMEM174	-0.26616387	1.1e-09
RMND5B	-0.26602553	6.14e-09
DGCR5	-0.26483386	2.57e-09
KYAT1	-0.26359279	9.73e-11
ASB7	-0.26320181	9.39e-09
KLF14	-0.26301053	5.8e-10
PRR22	-0.26283603	3.53e-10
TBC1D8B	-0.26143216	3.64e-11
STARD10	-0.2613302	3.87e-10
LINC00674	-0.26129263	8.77e-10
POM121L1P	-0.26114839	3.6e-09
ZNRF4	-0.26093443	3.96e-09
LEF1-AS1	-0.26071225	1.48e-08
DSCR9	-0.26045136	3.27e-09
LOC101927824	-0.26009072	4.32e-10
LINC01869	-0.25905575	1.11e-08
KDM4D	-0.2587631	1.21e-08
SNORD8	-0.25849324	2.01e-09
BCRP3	-0.25782969	6.46e-14
LOC100506813	-0.25541478	8.74e-10
IRGQ	-0.25479179	2.05e-12
GNB3	-0.25374035	1.77e-09
SLC6A11	-0.25356518	3.1e-09
TNFRSF10A-DT	-0.2531161	4.88e-10
ZSCAN32	-0.25297952	1.05e-08
KCNN1	-0.25260403	7.95e-09
H4C4	-0.25256694	2.58e-10
ZNF462	-0.25253647	8.82e-12
BRME1	-0.25189872	2.41e-09
BRSK2	-0.25070707	1.03e-08
ZSWIM1	-0.24971286	3.71e-10
PTCSC1	-0.24854552	4.67e-11
LINC01547	-0.24816973	3.29e-09
H2AC4	-0.24745704	1.49e-11
ZIC5	-0.243258	4.1e-10
AKR1A1	-0.24153638	7.53e-10
RTP3	-0.24068714	1.85e-10
NKX3-2	-0.24047688	3.2e-09
SSPOP	-0.23989105	1.96e-09
LNCOC1	-0.23531867	1.93e-09
ACAD10	-0.23406932	7.01e-10
LOC401433	-0.22281389	9.94e-10
LINC00910	-0.21589356	1.29e-10
